Frame Number,POSIX Timestamp,Num Detected Objects,Detected Objects
1088,1731187729.508914,6,"[-1.1335647106170654, 36.24713897705078, -0.8174825310707092, -0.24811427295207977, 13.699999809265137], [0.0, 36.392723083496094, -0.5033904314041138, -0.24811427295207977, 14.600000381469727], [0.0, 36.51299285888672, -0.6250022649765015, -0.24811427295207977, 12.899999618530273], [0.0, 37.10285186767578, -1.3935719728469849, -0.24811427295207977, 14.300000190734863], [0.0, 37.24213409423828, -0.8193731904029846, -0.24811427295207977, 14.5], [0.0, 37.18742752075195, 2.1779322624206543, -0.12405713647603989, 12.899999618530273]"
1089,1731187729.558914,5,"[0.0, 36.11386489868164, 1.6586356163024902, -0.24811427295207977, 13.399999618530273], [-1.1335647106170654, 36.25315475463867, 0.48174920678138733, -0.24811427295207977, 14.699999809265137], [0.0, 36.39081954956055, 0.6261669397354126, -0.24811427295207977, 13.800000190734863], [-1.1335647106170654, 36.140289306640625, 2.898738145828247, -0.12405713647603989, 14.399999618530273], [-1.1373814344406128, 36.28199768066406, 2.647033214569092, -0.12405713647603989, 13.800000190734863]"
1090,1731187729.608914,6,"[0.0, 36.13382339477539, 1.1442537307739258, -0.37217140197753906, 13.600000381469727], [0.0, 36.232948303222656, 1.7267919778823853, -0.37217140197753906, 14.5], [0.0, 36.34360885620117, 1.9559634923934937, -0.37217140197753906, 13.199999809265137], [0.0, 36.04121017456055, 2.827275276184082, -0.24811427295207977, 14.100000381469727], [0.0, 36.082298278808594, 3.725038766860962, -0.24811427295207977, 14.899999618530273], [0.0, 36.207942962646484, 3.697120428085327, -0.24811427295207977, 13.300000190734863]"
1091,1731187729.658914,2,"[0.0, 35.982574462890625, 3.495230197906494, -0.24811427295207977, 13.600000381469727], [0.0, 36.09762954711914, 3.573424816131592, -0.24811427295207977, 13.699999809265137]"
1092,1731187729.708914,0,[]
1093,1731187729.758914,2,"[0.0, 37.014244079589844, 2.9170689582824707, -0.37217140197753906, 13.600000381469727], [0.0, 37.14304733276367, 2.835874557495117, -0.37217140197753906, 12.899999618530273]"
1094,1731187729.808914,7,"[0.0, 36.14190673828125, 0.8514060378074646, -0.37217140197753906, 15.100000381469727], [0.0, 36.25242233276367, 1.2530570030212402, -0.37217140197753906, 15.699999809265137], [0.0, 36.39179992675781, 0.566291093826294, -0.37217140197753906, 13.600000381469727], [-1.1259312629699707, 35.93798065185547, 2.3109326362609863, -0.24811427295207977, 12.899999618530273], [-1.129747986793518, 36.08497619628906, 1.8869163990020752, -0.24811427295207977, 15.800000190734863], [0.0, 36.17156982421875, 2.7250185012817383, -0.24811427295207977, 15.899999618530273], [0.0, 36.34758377075195, 1.880665898323059, -0.24811427295207977, 13.5]"
1095,1731187729.858914,8,"[0.0, 36.2227668762207, -1.9285682439804077, -0.37217140197753906, 14.300000190734863], [0.0, 36.907814025878906, -2.705960988998413, -0.37217140197753906, 14.0], [0.0, 37.092464447021484, -1.6470566987991333, -0.37217140197753906, 14.600000381469727], [0.0, 37.244991302490234, -0.6773169636726379, -0.37217140197753906, 13.100000381469727], [0.0, 36.124820709228516, 1.399928092956543, -0.24811427295207977, 13.300000190734863], [0.0, 36.24552536010742, 1.4387699365615845, -0.24811427295207977, 15.0], [-1.1373814344406128, 36.37260437011719, 0.6511471271514893, -0.24811427295207977, 14.5], [0.0, 37.00006103515625, -0.7103461027145386, -0.24811427295207977, 13.600000381469727]"
1096,1731187729.908914,8,"[0.0, 36.00156021118164, 1.4261829853057861, -0.37217140197753906, 14.699999809265137], [-1.129747986793518, 36.11587142944336, 1.153261423110962, -0.37217140197753906, 16.700000762939453], [0.0, 36.181331634521484, 2.5922048091888428, -0.37217140197753906, 16.600000381469727], [0.0, 36.17681121826172, 3.990246534347534, -0.37217140197753906, 14.100000381469727], [-1.1259312629699707, 35.91720199584961, 2.6140942573547363, -0.24811427295207977, 17.0], [0.0, 35.95860290527344, 3.733799695968628, -0.24811427295207977, 19.200000762939453], [0.0, 36.035648345947266, 4.152139663696289, -0.24811427295207977, 18.799999237060547], [0.0, 35.956298828125, 5.64167594909668, -0.24811427295207977, 15.5]"
1097,1731187729.958914,4,"[0.0, 36.2441291809082, -1.473564624786377, -0.37217140197753906, 12.699999809265137], [0.0, 36.9997673034668, -0.7253803014755249, -0.37217140197753906, 12.800000190734863], [-1.1602816581726074, 37.087677001953125, -1.3121016025543213, -0.37217140197753906, 13.699999809265137], [-1.1335647106170654, 36.15195846557617, -2.749384641647339, -0.24811427295207977, 13.800000190734863]"
1098,1731187730.008914,0,[]
1099,1731187730.058914,8,"[0.0, 36.994667053222656, 0.9505408406257629, -0.37217140197753906, 13.600000381469727], [0.0, 37.10967254638672, 1.198258876800537, -0.37217140197753906, 14.5], [0.0, 35.7945442199707, 2.848021984100342, -0.24811427295207977, 13.100000381469727], [0.0, 35.90769958496094, 2.9637346267700195, -0.24811427295207977, 16.600000381469727], [0.0, 35.99751281738281, 3.337881088256836, -0.24811427295207977, 17.200000762939453], [0.0, 36.033573150634766, 4.170111179351807, -0.24811427295207977, 15.300000190734863], [0.0, 35.75022506713867, 4.479732036590576, -0.12405713647603989, 13.100000381469727], [0.0, 35.78536605834961, 5.135164737701416, -0.12405713647603989, 13.399999618530273]"
1100,1731187730.108914,0,[]
1101,1731187730.158914,6,"[-1.1259312629699707, 35.994686126708984, 1.1231533288955688, -0.37217140197753906, 14.100000381469727], [-1.129747986793518, 36.08770751953125, 1.833993673324585, -0.37217140197753906, 14.199999809265137], [0.0, 35.81562042236328, 2.5694241523742676, -0.24811427295207977, 14.899999618530273], [0.0, 35.913734436035156, 2.889671564102173, -0.24811427295207977, 17.100000381469727], [-1.129747986793518, 36.03709411621094, 2.648376703262329, -0.24811427295207977, 16.899999618530273], [-1.1335647106170654, 36.12159729003906, 3.1230716705322266, -0.24811427295207977, 14.0]"
1102,1731187730.208914,7,"[0.0, 36.87377166748047, 0.8995944857597351, -0.37217140197753906, 14.199999809265137], [0.0, 36.999019622802734, 0.7626226544380188, -0.37217140197753906, 14.699999809265137], [0.0, 37.1211051940918, 0.7663611769676208, -0.37217140197753906, 13.100000381469727], [0.0, 36.014259338378906, 1.058091402053833, -0.24811427295207977, 12.800000190734863], [-1.1526483297348022, 36.83958435058594, 1.4145234823226929, -0.24811427295207977, 13.5], [0.0, 36.93790817260742, 2.2583343982696533, -0.24811427295207977, 14.399999618530273], [0.0, 37.06640625, 2.155216693878174, -0.24811427295207977, 12.800000190734863]"
1103,1731187730.258914,0,[]
1104,1731187730.308914,1,"[0.0, 36.87963104248047, 0.6141195893287659, -0.24811427295207977, 13.100000381469727]"
1105,1731187730.358914,4,"[1.1259312629699707, 36.010658264160156, 0.33368703722953796, -0.37217140197753906, 14.699999809265137], [0.0, 36.148441314697266, -0.5026848316192627, -0.37217140197753906, 14.5], [0.0, 35.98955154418945, 1.7025578022003174, -0.24811427295207977, 14.399999618530273], [0.0, 36.10146713256836, 1.909553050994873, -0.24811427295207977, 14.100000381469727]"
1106,1731187730.408914,0,[]
1107,1731187730.458914,2,"[0.0, 35.99619674682617, 1.5557444095611572, -0.24811427295207977, 14.300000190734863], [0.0, 36.106414794921875, 1.8136143684387207, -0.24811427295207977, 12.800000190734863]"
1108,1731187730.508914,3,"[0.0, 35.88241195678711, 1.3465338945388794, -0.24811427295207977, 12.899999618530273], [0.0, 35.963165283203125, 2.190248727798462, -0.24811427295207977, 14.199999809265137], [0.0, 36.120174407958984, 1.5150123834609985, -0.24811427295207977, 13.399999618530273]"
1109,1731187730.558914,1,"[0.0, 36.82673645019531, 2.0678114891052246, -0.12405713647603989, 13.0]"
1110,1731187730.608914,5,"[0.0, 35.7869758605957, 2.9415862560272217, -0.24811427295207977, 16.399999618530273], [0.0, 35.84376907348633, 3.6566054821014404, -0.24811427295207977, 16.5], [0.0, 35.828636169433594, 4.824009418487549, -0.24811427295207977, 14.0], [0.0, 35.531497955322266, 5.183934688568115, -0.12405713647603989, 13.600000381469727], [0.0, 35.31806182861328, 7.126073360443115, -0.12405713647603989, 13.600000381469727]"
1111,1731187730.658914,0,[]
1112,1731187730.708914,3,"[0.0, 36.00410079956055, 1.3606230020523071, -0.24811427295207977, 14.800000190734863], [0.0, 36.12692642211914, 1.3444963693618774, -0.24811427295207977, 14.600000381469727], [0.0, 35.73422622680664, 4.605583667755127, -0.12405713647603989, 13.100000381469727]"
1113,1731187730.758914,8,"[0.0, 35.858665466308594, 1.8752723932266235, -0.37217140197753906, 15.199999809265137], [0.0, 35.96259307861328, 2.199641227722168, -0.37217140197753906, 15.0], [0.0, 35.5509033203125, 4.091131687164307, -0.24811427295207977, 16.399999618530273], [0.0, 35.648956298828125, 4.302594184875488, -0.24811427295207977, 19.0], [0.0, 35.69844055175781, 4.875216960906982, -0.24811427295207977, 18.899999618530273], [0.0, 35.7448616027832, 5.409914970397949, -0.24811427295207977, 16.100000381469727], [-1.1221145391464233, 35.21726989746094, 6.917022228240967, -0.12405713647603989, 14.100000381469727], [-1.1259312629699707, 35.3104362487793, 7.074735641479492, -0.12405713647603989, 13.899999618530273]"
1114,1731187730.808914,0,[]
1115,1731187730.858914,3,"[0.0, 35.6032829284668, 4.66546630859375, -0.37217140197753906, 12.699999809265137], [0.0, 35.29183578491211, 6.6216816902160645, -0.24811427295207977, 14.300000190734863], [0.0, 35.34110641479492, 7.010887622833252, -0.24811427295207977, 14.800000190734863]"
1116,1731187730.908914,3,"[0.0, 35.725364685058594, 3.613680601119995, -0.37217140197753906, 13.600000381469727], [0.0, 35.123687744140625, 7.462385177612305, -0.24811427295207977, 14.800000190734863], [0.0, 35.45751953125, 6.396162986755371, -0.24811427295207977, 14.699999809265137]"
1117,1731187730.958914,7,"[0.0, 36.753883361816406, -0.8010507822036743, -0.37217140197753906, 13.399999618530273], [0.0, 36.8790283203125, -0.6493732929229736, -0.37217140197753906, 12.899999618530273], [-1.118297815322876, 35.732364654541016, 1.5974208116531372, -0.24811427295207977, 14.699999809265137], [0.0, 35.777164459228516, 3.0585813522338867, -0.24811427295207977, 16.100000381469727], [0.0, 35.893184661865234, 3.13459849357605, -0.24811427295207977, 14.800000190734863], [0.0, 35.31525802612305, 6.49562406539917, -0.12405713647603989, 14.300000190734863], [0.0, 35.50998306274414, 6.0981526374816895, -0.12405713647603989, 13.300000190734863]"
1118,1731187731.008914,8,"[-1.1144810914993286, 35.56223678588867, 2.4418935775756836, -0.24811427295207977, 13.300000190734863], [0.0, 35.6239128112793, 3.397202968597412, -0.24811427295207977, 17.100000381469727], [0.0, 35.72759246826172, 3.591596841812134, -0.24811427295207977, 18.200000762939453], [0.0, 35.85118865966797, 3.583116292953491, -0.24811427295207977, 17.0], [0.0, 35.38494110107422, 5.339491844177246, -0.12405713647603989, 15.800000190734863], [0.0, 35.60334014892578, 4.665048122406006, -0.12405713647603989, 17.600000381469727], [0.0, 35.804256439208984, 4.025143623352051, -0.12405713647603989, 17.299999237060547], [0.0, 35.9726448059082, 3.5960025787353516, -0.12405713647603989, 14.199999809265137]"
1119,1731187731.058914,2,"[0.0, 36.58506774902344, 3.6086416244506836, -0.24811427295207977, 12.800000190734863], [-1.1526483297348022, 36.8247184753418, 1.7595430612564087, -0.24811427295207977, 13.199999809265137]"
1120,1731187731.108914,8,"[0.0, 35.768898010253906, 1.090972900390625, -0.24811427295207977, 14.899999618530273], [0.0, 35.8587760925293, 1.873157024383545, -0.24811427295207977, 16.0], [0.0, 35.95389938354492, 2.337446689605713, -0.24811427295207977, 14.899999618530273], [0.0, 35.61656951904297, 1.8269215822219849, -0.12405713647603989, 12.899999618530273], [0.0, 35.69357681274414, 2.563748836517334, -0.12405713647603989, 16.700000762939453], [0.0, 35.793724060058594, 2.8583152294158936, -0.12405713647603989, 18.0], [0.0, 35.87517547607422, 3.334404468536377, -0.12405713647603989, 17.200000762939453], [0.0, 35.95441818237305, 3.773898124694824, -0.12405713647603989, 13.699999809265137]"
1121,1731187731.158914,0,[]
1122,1731187731.208914,2,"[-1.118297815322876, 35.73173141479492, -1.6114674806594849, -0.12405713647603989, 14.300000190734863], [-1.1221145391464233, 35.861202239990234, -1.4406427145004272, -0.12405713647603989, 14.600000381469727]"
1123,1731187731.258914,0,[]
1124,1731187731.308914,3,"[0.0, 36.627498626708984, 0.975115954875946, -0.24811427295207977, 12.899999618530273], [0.0, 36.73051452636719, 1.5358703136444092, -0.24811427295207977, 14.0], [0.0, 36.850250244140625, 1.594833254814148, -0.24811427295207977, 13.100000381469727]"
1125,1731187731.358914,4,"[0.0, 36.511619567871094, 0.7006076574325562, -0.24811427295207977, 13.600000381469727], [0.0, 36.61116027832031, 1.4654630422592163, -0.24811427295207977, 16.299999237060547], [0.0, 36.713592529296875, 1.8978065252304077, -0.24811427295207977, 16.799999237060547], [0.0, 36.790889739990234, 2.629621744155884, -0.24811427295207977, 14.699999809265137]"
1126,1731187731.408914,0,[]
1127,1731187731.458914,0,[]
1128,1731187731.508914,0,[]
1129,1731187731.558914,2,"[-1.118297815322876, 35.73220443725586, 1.6009536981582642, -0.24811427295207977, 13.899999618530273], [-1.118297815322876, 35.66792297363281, 2.674457550048828, -0.12405713647603989, 13.300000190734863]"
1130,1731187731.608914,2,"[0.0, 36.639122009277344, 0.3151401877403259, -0.24811427295207977, 12.899999618530273], [0.0, 36.74782943725586, 1.042441487312317, -0.24811427295207977, 13.0]"
1131,1731187731.658914,0,[]
1132,1731187731.708914,5,"[0.0, 35.65964889526367, -0.516880452632904, -0.24811427295207977, 12.800000190734863], [0.0, 35.77480697631836, -0.8760083317756653, -0.24811427295207977, 13.800000190734863], [0.0, 35.61833953857422, 1.7921208143234253, -0.12405713647603989, 16.0], [0.0, 35.718257904052734, 2.1931910514831543, -0.12405713647603989, 16.700000762939453], [-1.1221145391464233, 35.85874557495117, 1.50052011013031, -0.12405713647603989, 14.699999809265137]"
1133,1731187731.758914,0,[]
1134,1731187731.808914,2,"[-1.1411981582641602, 36.47241973876953, -1.431579351425171, -0.24811427295207977, 12.899999618530273], [0.0, 36.63840103149414, -0.3897847533226013, -0.24811427295207977, 14.0]"
1135,1731187731.858914,4,"[-1.1144810914993286, 35.64528274536133, 0.22221191227436066, -0.24811427295207977, 14.399999618530273], [0.0, 35.78233337402344, 0.4783273935317993, -0.24811427295207977, 13.399999618530273], [0.0, 35.53919982910156, 2.9737155437469482, -0.12405713647603989, 14.399999618530273], [-1.118297815322876, 35.75596618652344, 0.9297510981559753, -0.12405713647603989, 13.899999618530273]"
1136,1731187731.908914,0,[]
1137,1731187731.958914,0,[]
1138,1731187732.008914,0,[]
1139,1731187732.058914,4,"[0.0, 35.16893005371094, 5.13103723526001, -0.24811427295207977, 12.800000190734863], [0.0, 35.28752899169922, 5.1641106605529785, -0.24811427295207977, 14.5], [0.0, 35.376007080078125, 5.3983659744262695, -0.24811427295207977, 13.800000190734863], [0.0, 35.14602279663086, 6.05265998840332, -0.12405713647603989, 13.199999809265137]"
1140,1731187732.108914,4,"[-1.118297815322876, 35.68565368652344, -2.4264261722564697, -0.24811427295207977, 13.100000381469727], [0.0, 35.66336441040039, 0.04749767482280731, -0.12405713647603989, 13.800000190734863], [1.118297815322876, 35.75117111206055, 1.0987694263458252, -0.12405713647603989, 13.600000381469727], [-1.118297815322876, 35.763572692871094, 0.5659446120262146, -0.12405713647603989, 13.600000381469727]"
1141,1731187732.158914,0,[]
1142,1731187732.208914,0,[]
1143,1731187732.258914,7,"[0.0, 35.47383117675781, 2.1882693767547607, -0.24811427295207977, 16.5], [0.0, 35.527305603027344, 3.1126139163970947, -0.24811427295207977, 18.399999618530273], [-1.118297815322876, 35.69123077392578, 2.3429670333862305, -0.24811427295207977, 17.700000762939453], [-1.1221145391464233, 35.81631851196289, 2.300565481185913, -0.24811427295207977, 14.0], [-1.1411981582641602, 36.49277877807617, 0.7510017156600952, -0.24811427295207977, 13.199999809265137], [0.0, 35.039608001708984, 6.641054630279541, -0.12405713647603989, 14.600000381469727], [0.0, 35.09190368652344, 7.0115966796875, -0.12405713647603989, 14.0]"
1144,1731187732.308914,12,"[0.0, 36.385826110839844, -0.8691853880882263, -0.37217140197753906, 13.5], [0.0, 36.51506805419922, -0.4890371561050415, -0.37217140197753906, 15.5], [-1.1450148820877075, 36.591697692871094, -1.503687858581543, -0.37217140197753906, 15.0], [1.1450148820877075, 36.6199951171875, 0.4354405105113983, -0.37217140197753906, 15.0], [0.0, 35.42112350463867, 4.149899959564209, -0.24811427295207977, 12.899999618530273], [0.0, 36.34109878540039, 2.0021092891693115, -0.24811427295207977, 14.300000190734863], [-1.1411981582641602, 36.48209762573242, 1.1590861082077026, -0.24811427295207977, 16.600000381469727], [-1.1450148820877075, 36.60093688964844, 1.2588987350463867, -0.24811427295207977, 16.700000762939453], [0.0, 36.7028923034668, 2.094555616378784, -0.24811427295207977, 13.899999618530273], [-1.1411981582641602, 36.319637298583984, 3.6291701793670654, -0.12405713647603989, 15.0], [-1.1450148820877075, 36.444252014160156, 3.6097004413604736, -0.12405713647603989, 15.5], [0.0, 36.4733772277832, 4.602434158325195, -0.12405713647603989, 13.399999618530273]"
