Timestamp,Latitude,Longitude
5/2/2025 21:33,36.909.046,27.293.592
5/2/2025 21:33,36.909.122,27.293.623
5/2/2025 21:33,36.909.122,27.293.623
5/2/2025 21:33,36.909.348,27.293.713
5/2/2025 21:33,36.909.424,27.293.745
5/2/2025 21:33,36.909.504,27.293.770
5/2/2025 21:33,36.909.584,27.293.797
5/2/2025 21:33,36.909.584,27.293.797
5/2/2025 21:33,36.909.821,27.293.869
5/2/2025 21:33,36.909.901,27.293.894
5/2/2025 21:33,36.909.973,27.293.932
5/2/2025 21:33,36.909.973,27.293.932
5/2/2025 21:33,36.909.973,27.293.932
5/2/2025 21:33,36.910.282,27.294.058
5/2/2025 21:33,36.910.366,27.294.086
5/2/2025 21:33,36.910.454,27.294.107
5/2/2025 21:33,36.910.454,27.294.107
5/2/2025 21:34,36.910.454,27.294.107
5/2/2025 21:34,36.910.786,27.294.222
5/2/2025 21:34,36.910.866,27.294.256
5/2/2025 21:34,36.910.950,27.294.283
5/2/2025 21:34,36.910.950,27.294.283
5/2/2025 21:34,36.911.217,27.294.352
5/2/2025 21:34,36.911.304,27.294.380
5/2/2025 21:34,36.911.392,27.294.405
5/2/2025 21:34,36.911.476,27.294.434
5/2/2025 21:34,36.911.476,27.294.434
5/2/2025 21:34,36.911.476,27.294.434
5/2/2025 21:34,36.911.819,27.294.550
5/2/2025 21:34,36.911.907,27.294.580
5/2/2025 21:34,36.911.991,27.294.609
5/2/2025 21:34,36.911.991,27.294.609
5/2/2025 21:34,36.912.243,27.294.697
5/2/2025 21:34,36.912.327,27.294.724
5/2/2025 21:34,36.912.415,27.294.743
5/2/2025 21:34,36.912.498,27.294.765
5/2/2025 21:34,36.912.498,27.294.765
5/2/2025 21:34,36.912.758,27.294.838
5/2/2025 21:34,36.912.846,27.294.853
5/2/2025 21:34,36.912.937,27.294.874
5/2/2025 21:34,36.913.021,27.294.901
5/2/2025 21:34,36.913.021,27.294.901
5/2/2025 21:34,36.913.292,27.294.937
5/2/2025 21:34,36.913.387,27.294.947
5/2/2025 21:34,36.913.479,27.294.956
5/2/2025 21:34,36.913.570,27.294.962
5/2/2025 21:34,36.913.570,27.294.962
5/2/2025 21:34,36.913.845,27.294.983
5/2/2025 21:34,36.913.940,27.294.987
5/2/2025 21:34,36.914.032,27.294.992
5/2/2025 21:34,36.914.124,27.294.998
5/2/2025 21:34,36.914.124,27.294.998
5/2/2025 21:34,36.914.402,27.295.017
5/2/2025 21:34,36.914.494,27.295.021
5/2/2025 21:34,36.914.585,27.295.027
5/2/2025 21:34,36.914.677,27.295.029
5/2/2025 21:34,36.914.677,27.295.029
5/2/2025 21:34,36.914.951,27.295.034
5/2/2025 21:34,36.915.039,27.295.031
5/2/2025 21:34,36.915.131,27.295.027
5/2/2025 21:34,36.915.230,27.295.021
5/2/2025 21:34,36.915.230,27.295.021
5/2/2025 21:34,36.915.508,27.295.000
5/2/2025 21:34,36.915.604,27.294.994
5/2/2025 21:34,36.915.691,27.294.977
5/2/2025 21:34,36.915.691,27.294.977
5/2/2025 21:34,36.915.691,27.294.977
5/2/2025 21:35,36.916.054,27.294.939
5/2/2025 21:35,36.916.145,27.294.930
5/2/2025 21:35,36.916.252,27.294.931
5/2/2025 21:35,36.916.252,27.294.931
5/2/2025 21:35,36.916.252,27.294.931
5/2/2025 21:35,36.916.607,27.294.918
5/2/2025 21:35,36.916.702,27.294.895
5/2/2025 21:35,36.916.794,27.294.876
5/2/2025 21:35,36.916.794,27.294.876
5/2/2025 21:35,36.918.037,27.294.630
5/2/2025 21:35,36.918.140,27.294.619
5/2/2025 21:35,36.918.232,27.294.596
5/2/2025 21:35,36.918.324,27.294.575
5/2/2025 21:35,36.918.324,27.294.575
5/2/2025 21:35,36.918.613,27.294.514
5/2/2025 21:35,36.918.709,27.294.498
5/2/2025 21:35,36.918.804,27.294.481
5/2/2025 21:35,36.918.903,27.294.466
5/2/2025 21:35,36.918.903,27.294.466
5/2/2025 21:35,36.919.186,27.294.411
5/2/2025 21:35,36.919.277,27.294.384
5/2/2025 21:35,36.919.373,27.294.365
5/2/2025 21:35,36.919.468,27.294.348
