Frame Number,POSIX Timestamp,Num Detected Objects,Detected Objects
1561,1731187753.158914,0,[]
1562,1731187753.208914,6,"[-2.7594857215881348, 29.299482345581055, 0.5623776316642761, -0.37217140197753906, 14.100000381469727], [-1.8472906351089478, 29.44202995300293, 1.8302923440933228, -0.37217140197753906, 15.5], [-2.782386064529419, 29.530044555664062, 1.0320124626159668, -0.37217140197753906, 14.5], [-1.839657187461853, 29.286544799804688, 2.3031740188598633, -0.24811427295207977, 14.5], [-2.7709360122680664, 29.37282943725586, 1.7760436534881592, -0.24811427295207977, 15.0], [-2.782386064529419, 29.491649627685547, 1.8251603841781616, -0.24811427295207977, 13.300000190734863]"
1563,1731187753.258914,5,"[-1.8320237398147583, 29.2166748046875, 1.4984210729599, -0.49622854590415955, 13.300000190734863], [-1.839657187461853, 29.306066513061523, 2.0398058891296387, -0.49622854590415955, 14.699999809265137], [-1.8472906351089478, 29.36975860595703, 2.7568812370300293, -0.49622854590415955, 13.300000190734863], [-1.8320237398147583, 29.105382919311523, 2.955676555633545, -0.37217140197753906, 13.5], [-1.839657187461853, 29.23652458190918, 2.869140625, -0.37217140197753906, 14.699999809265137]"
1564,1731187753.308914,0,[]
1565,1731187753.358914,7,"[-0.9465456008911133, 30.154245376586914, 2.697575807571411, -0.49622854590415955, 12.899999618530273], [-1.8854577541351318, 29.942218780517578, 3.1584959030151367, -0.37217140197753906, 12.800000190734863], [-0.9465456008911133, 29.893749237060547, 4.787394046783447, -0.37217140197753906, 13.399999618530273], [-1.9007246494293213, 29.952335357666016, 4.9101881980896, -0.37217140197753906, 12.699999809265137], [-2.7480356693267822, 29.127363204956055, 1.8057409524917603, -0.24811427295207977, 13.5], [-1.839657187461853, 29.085649490356445, 4.126908302307129, -0.24811427295207977, 14.800000190734863], [-2.7709360122680664, 29.128671646118164, 4.175880432128906, -0.24811427295207977, 13.0]"
1566,1731187753.408914,8,"[-0.9427288770675659, 29.277780532836914, 7.2104268074035645, -0.49622854590415955, 13.300000190734863], [-0.9465456008911133, 29.74396324157715, 5.643762111663818, -0.49622854590415955, 14.300000190734863], [-1.9007246494293213, 30.20311164855957, 3.0040526390075684, -0.49622854590415955, 13.0], [-1.8854577541351318, 30.092723846435547, 0.9697580933570862, -0.37217140197753906, 13.5], [-2.83963680267334, 30.149560928344727, 0.6259809136390686, -0.37217140197753906, 13.899999618530273], [-1.8854577541351318, 29.934749603271484, 3.228511095046997, -0.24811427295207977, 15.5], [-1.8930912017822266, 30.028249740600586, 3.488800525665283, -0.24811427295207977, 16.700000762939453], [-2.8510870933532715, 30.189260482788086, 2.3119099140167236, -0.24811427295207977, 15.100000381469727]"
1567,1731187753.458914,10,"[-1.8243902921676636, 29.130075454711914, 0.42503032088279724, -0.49622854590415955, 13.100000381469727], [-1.8320237398147583, 29.249324798583984, 0.5799666047096252, -0.49622854590415955, 16.0], [-1.839657187461853, 29.374874114990234, 0.3509758710861206, -0.49622854590415955, 15.899999618530273], [-1.8243902921676636, 29.08193016052246, 1.7272220849990845, -0.37217140197753906, 16.0], [-1.8320237398147583, 29.2025089263916, 1.7529348134994507, -0.37217140197753906, 18.700000762939453], [-2.7594857215881348, 29.304258346557617, 0.19083693623542786, -0.37217140197753906, 18.5], [-2.7709360122680664, 29.419166564941406, -0.6558393836021423, -0.37217140197753906, 14.899999618530273], [-2.7365853786468506, 29.00163459777832, 1.8672740459442139, -0.24811427295207977, 13.899999618530273], [-1.8320237398147583, 29.128347396850586, 2.7200491428375244, -0.24811427295207977, 16.299999237060547], [-2.7594857215881348, 29.279512405395508, 1.2190735340118408, -0.24811427295207977, 15.899999618530273]"
1568,1731187753.508914,12,"[-1.8320237398147583, 29.251800537109375, -0.43767040967941284, -0.49622854590415955, 13.800000190734863], [-2.8167364597320557, 29.90621566772461, -0.6305820941925049, -0.49622854590415955, 14.699999809265137], [-2.828186511993408, 30.026857376098633, -0.6757237315177917, -0.49622854590415955, 17.700000762939453], [-2.83963680267334, 30.15056610107422, -0.5755220651626587, -0.49622854590415955, 17.5], [-2.8510870933532715, 30.26904296875, -0.7220413088798523, -0.49622854590415955, 14.800000190734863], [-3.648780584335327, 28.931615829467773, -1.310862421989441, -0.37217140197753906, 16.200000762939453], [-2.7480356693267822, 29.179859161376953, -0.44691091775894165, -0.37217140197753906, 17.5], [-2.7594857215881348, 29.29917335510254, -0.5782762169837952, -0.37217140197753906, 16.200000762939453], [-2.828186511993408, 30.014970779418945, 1.0817960500717163, -0.37217140197753906, 14.0], [-2.83963680267334, 30.13768768310547, 1.0523905754089355, -0.37217140197753906, 13.5], [-3.6640474796295166, 29.08238983154297, 0.07068364322185516, -0.24811427295207977, 14.800000190734863], [-2.7594857215881348, 29.296489715576172, 0.7011178135871887, -0.24811427295207977, 14.600000381469727]"
1569,1731187753.558914,13,"[-2.725135326385498, 28.88639259338379, -1.7620940208435059, -0.49622854590415955, 13.600000381469727], [-2.7365853786468506, 29.0428409576416, -1.0463840961456299, -0.49622854590415955, 17.600000381469727], [-2.7480356693267822, 29.178667068481445, -0.5189371109008789, -0.49622854590415955, 19.299999237060547], [-1.839657187461853, 29.366018295288086, 0.8021166920661926, -0.49622854590415955, 18.700000762939453], [-2.7709360122680664, 29.420618057250977, 0.5871133804321289, -0.49622854590415955, 14.800000190734863], [-1.8167568445205688, 28.94244384765625, 1.997348666191101, -0.37217140197753906, 15.699999809265137], [-2.7365853786468506, 29.041481018066406, 1.083464503288269, -0.37217140197753906, 19.600000381469727], [-1.8320237398147583, 29.16982078552246, 2.231782913208008, -0.37217140197753906, 21.0], [-2.7594857215881348, 29.267961502075195, 1.4705191850662231, -0.37217140197753906, 19.700000762939453], [-2.7709360122680664, 29.38080406188965, 1.6388332843780518, -0.37217140197753906, 15.0], [-2.7365853786468506, 28.873920440673828, 3.2982113361358643, -0.24811427295207977, 13.800000190734863], [-2.7480356693267822, 28.989242553710938, 3.359722852706909, -0.24811427295207977, 14.899999618530273], [-2.7594857215881348, 29.12112808227539, 3.2765612602233887, -0.24811427295207977, 13.5]"
1570,1731187753.608914,6,"[-2.828186511993408, 30.026607513427734, -0.6867949366569519, -0.62028568983078, 13.800000190734863], [-2.8167364597320557, 29.899158477783203, 0.9053464531898499, -0.49622854590415955, 14.199999809265137], [-1.8854577541351318, 30.029407501220703, 2.1788253784179688, -0.49622854590415955, 14.5], [-1.8930912017822266, 30.133056640625, 2.4220693111419678, -0.49622854590415955, 13.800000190734863], [-2.8167364597320557, 29.706510543823242, 3.507510185241699, -0.37217140197753906, 12.899999618530273], [-2.828186511993408, 29.79418182373047, 3.7915008068084717, -0.37217140197753906, 13.5]"
1571,1731187753.658914,9,"[-1.8243902921676636, 29.13209342956543, 0.25117748975753784, -0.49622854590415955, 14.899999618530273], [-1.8320237398147583, 29.251672744750977, 0.44598859548568726, -0.49622854590415955, 15.600000381469727], [-2.7594857215881348, 29.300844192504883, -0.48631560802459717, -0.49622854590415955, 14.300000190734863], [-1.8854577541351318, 30.025251388549805, 2.2353405952453613, -0.49622854590415955, 14.100000381469727], [-1.8930912017822266, 30.1487979888916, 2.2175393104553223, -0.49622854590415955, 14.199999809265137], [-2.725135326385498, 28.898204803466797, 1.5564028024673462, -0.37217140197753906, 13.800000190734863], [-1.8243902921676636, 29.01410675048828, 2.6312689781188965, -0.37217140197753906, 16.899999618530273], [-2.7480356693267822, 29.145309448242188, 1.4882460832595825, -0.37217140197753906, 17.399999618530273], [-1.839657187461853, 29.21141242980957, 3.114440679550171, -0.37217140197753906, 15.5]"
1572,1731187753.708914,19,"[-1.8701908588409424, 29.829105377197266, 1.454634428024292, -0.62028568983078, 13.899999618530273], [-1.877824306488037, 29.958906173706055, 1.2849329710006714, -0.62028568983078, 17.399999618530273], [-2.828186511993408, 30.030920028686523, 0.46113121509552, -0.62028568983078, 17.899999618530273], [-2.83963680267334, 30.148515701293945, 0.6744205951690674, -0.62028568983078, 16.299999237060547], [-1.9007246494293213, 30.20427131652832, 2.992368698120117, -0.62028568983078, 13.0], [-3.648780584335327, 28.880809783935547, -2.157683849334717, -0.49622854590415955, 15.600000381469727], [-2.7480356693267822, 29.16466522216797, -1.0422382354736328, -0.49622854590415955, 15.899999618530273], [-2.805286407470703, 29.745380401611328, 1.652844786643982, -0.49622854590415955, 14.199999809265137], [-2.8167364597320557, 29.856704711914062, 1.8320990800857544, -0.49622854590415955, 16.899999618530273], [-2.828186511993408, 29.958581924438477, 2.1335699558258057, -0.49622854590415955, 17.799999237060547], [-1.8930912017822266, 30.014907836914062, 3.601793050765991, -0.49622854590415955, 16.700000762939453], [-2.8510870933532715, 30.078460693359375, 3.4673614501953125, -0.49622854590415955, 13.199999809265137], [-2.725135326385498, 28.938213348388672, 0.3292727768421173, -0.37217140197753906, 14.199999809265137], [-1.8243902921676636, 29.099796295166016, 1.3942092657089233, -0.37217140197753906, 17.200000762939453], [-2.7480356693267822, 29.1743221282959, 0.7230731248855591, -0.37217140197753906, 17.600000381469727], [-1.839657187461853, 29.33986473083496, 1.4760520458221436, -0.37217140197753906, 15.0], [-1.877824306488037, 29.668292999267578, 4.3565449714660645, -0.37217140197753906, 13.899999618530273], [-2.828186511993408, 29.795299530029297, 3.7827200889587402, -0.37217140197753906, 15.100000381469727], [-2.83963680267334, 29.848602294921875, 4.295197486877441, -0.37217140197753906, 13.800000190734863]"
1573,1731187753.758914,20,"[-1.877824306488037, 29.982633590698242, 0.47828617691993713, -0.62028568983078, 13.399999618530273], [-1.8854577541351318, 30.095735549926758, 0.8713392019271851, -0.62028568983078, 13.800000190734863], [-2.7938363552093506, 29.650938034057617, 1.0540950298309326, -0.49622854590415955, 13.800000190734863], [-2.805286407470703, 29.777055740356445, 0.9200227856636047, -0.49622854590415955, 17.0], [-2.8167364597320557, 29.897722244262695, 0.9516276121139526, -0.49622854590415955, 17.899999618530273], [-1.8854577541351318, 30.031023025512695, 2.1564204692840576, -0.49622854590415955, 17.0], [-1.8930912017822266, 30.09660530090332, 2.839357852935791, -0.49622854590415955, 14.199999809265137], [-1.8320237398147583, 29.254005432128906, -0.24985353648662567, -0.37217140197753906, 14.100000381469727], [-2.7594857215881348, 29.29531478881836, -0.7486271858215332, -0.37217140197753906, 14.300000190734863], [-2.7709360122680664, 29.41446876525879, 0.8405541777610779, -0.37217140197753906, 13.199999809265137], [-2.7938363552093506, 29.519567489624023, 2.9806838035583496, -0.37217140197753906, 14.0], [-1.8701908588409424, 29.617292404174805, 3.835045576095581, -0.37217140197753906, 16.700000762939453], [-1.877824306488037, 29.7445011138916, 3.801553964614868, -0.37217140197753906, 17.0], [-2.828186511993408, 29.914443969726562, 2.6823337078094482, -0.37217140197753906, 15.399999618530273], [-0.9427288770675659, 29.78060531616211, 4.721683025360107, -0.37217140197753906, 15.399999618530273], [-1.8930912017822266, 29.976667404174805, 3.907297134399414, -0.37217140197753906, 12.899999618530273], [-2.7480356693267822, 29.1334285736084, 1.7050660848617554, -0.24811427295207977, 15.699999809265137], [-2.7594857215881348, 29.266122817993164, 1.506666898727417, -0.24811427295207977, 14.800000190734863], [-1.877824306488037, 29.525365829467773, 5.238314628601074, -0.24811427295207977, 13.399999618530273], [-1.8854577541351318, 29.769636154174805, 4.503473281860352, -0.24811427295207977, 13.600000381469727]"
1574,1731187753.808914,8,"[-2.725135326385498, 28.92547035217285, 0.9196779727935791, -0.49622854590415955, 16.700000762939453], [-2.7365853786468506, 29.052021026611328, 0.7493606209754944, -0.49622854590415955, 19.0], [-1.8320237398147583, 29.227100372314453, 1.27902090549469, -0.49622854590415955, 18.799999237060547], [-1.839657187461853, 29.372722625732422, 0.4994892179965973, -0.49622854590415955, 15.399999618530273], [-2.725135326385498, 28.838850021362305, 2.4185354709625244, -0.37217140197753906, 15.300000190734863], [-2.7365853786468506, 29.00519371032715, 1.8111293315887451, -0.37217140197753906, 17.5], [-2.7480356693267822, 29.150253295898438, 1.388053297996521, -0.37217140197753906, 16.899999618530273], [-1.839657187461853, 29.340778350830078, 1.457762598991394, -0.37217140197753906, 13.100000381469727]"
1575,1731187753.858914,11,"[-2.725135326385498, 28.93895149230957, 0.25629937648773193, -0.49622854590415955, 15.800000190734863], [-2.7365853786468506, 29.060270309448242, -0.286664217710495, -0.49622854590415955, 16.600000381469727], [-3.6640474796295166, 29.01645278930664, -1.9585444927215576, -0.49622854590415955, 14.800000190734863], [-2.805286407470703, 29.72498893737793, 1.9860999584197998, -0.49622854590415955, 14.600000381469727], [-2.8167364597320557, 29.88218116760254, 1.3544695377349854, -0.49622854590415955, 16.399999618530273], [-1.8854577541351318, 30.082475662231445, 1.247868537902832, -0.49622854590415955, 16.200000762939453], [-3.786182403564453, 29.91676139831543, -2.8466670513153076, -0.49622854590415955, 13.100000381469727], [-2.725135326385498, 28.795949935913086, 2.884761333465576, -0.37217140197753906, 13.399999618530273], [-2.7365853786468506, 28.980192184448242, 2.1748483180999756, -0.37217140197753906, 13.899999618530273], [-2.8167364597320557, 29.8878173828125, 1.223799228668213, -0.37217140197753906, 14.5], [-1.8854577541351318, 30.079463958740234, 1.3184531927108765, -0.37217140197753906, 14.699999809265137]"
1576,1731187753.908914,4,"[-1.8701908588409424, 29.739744186401367, 2.727487564086914, -0.49622854590415955, 14.600000381469727], [-1.877824306488037, 29.88066291809082, 2.5165650844573975, -0.49622854590415955, 14.600000381469727], [-1.8701908588409424, 29.626384735107422, 3.764157772064209, -0.37217140197753906, 15.199999809265137], [-1.877824306488037, 29.771854400634766, 3.5810446739196777, -0.37217140197753906, 15.0]"
1577,1731187753.958914,0,[]
1578,1731187754.008914,3,"[-2.805286407470703, 29.785375595092773, -0.5923873782157898, -0.62028568983078, 13.100000381469727], [-2.8167364597320557, 29.894086837768555, -1.0597155094146729, -0.62028568983078, 13.300000190734863], [-3.7403817176818848, 29.672353744506836, 0.9747195243835449, -0.49622854590415955, 12.899999618530273]"
1579,1731187754.058914,23,"[-1.8167568445205688, 28.92966651916504, 2.1745903491973877, -0.62028568983078, 15.600000381469727], [-2.7365853786468506, 29.027738571166992, 1.4042450189590454, -0.62028568983078, 15.600000381469727], [-1.8320237398147583, 29.092313766479492, 3.0816538333892822, -0.62028568983078, 12.899999618530273], [-1.8625575304031372, 29.712133407592773, 1.3471686840057373, -0.62028568983078, 13.800000190734863], [-1.8701908588409424, 29.825027465820312, 1.5360041856765747, -0.62028568983078, 17.100000381469727], [-1.877824306488037, 29.950254440307617, 1.4728761911392212, -0.62028568983078, 17.799999237060547], [-1.8854577541351318, 30.034700393676758, 2.1045844554901123, -0.62028568983078, 16.299999237060547], [-3.6182467937469482, 28.71878433227539, -0.09531166404485703, -0.49622854590415955, 15.600000381469727], [-2.725135326385498, 28.916051864624023, 1.1792247295379639, -0.49622854590415955, 17.899999618530273], [-1.8243902921676636, 29.03436851501465, 2.3973734378814697, -0.49622854590415955, 17.600000381469727], [-1.8320237398147583, 29.113439559936523, 2.8752188682556152, -0.49622854590415955, 14.300000190734863], [-2.7938363552093506, 29.561107635498047, 2.5357799530029297, -0.49622854590415955, 14.399999618530273], [-2.805286407470703, 29.689462661743164, 2.460766077041626, -0.49622854590415955, 17.899999618530273], [-1.877824306488037, 29.7874698638916, 3.448735237121582, -0.49622854590415955, 18.799999237060547], [-1.8854577541351318, 29.90365982055664, 3.5047988891601562, -0.49622854590415955, 17.700000762939453], [-1.8930912017822266, 29.962566375732422, 4.013987064361572, -0.49622854590415955, 15.0], [-2.7136850357055664, 28.76988410949707, 1.6730647087097168, -0.37217140197753906, 14.0], [-2.725135326385498, 28.900774002075195, 1.5079429149627686, -0.37217140197753906, 16.100000381469727], [-2.7365853786468506, 29.02711296081543, 1.4171274900436401, -0.37217140197753906, 15.800000190734863], [-2.805286407470703, 29.50206756591797, 4.140961170196533, -0.37217140197753906, 13.399999618530273], [-1.877824306488037, 29.611616134643555, 4.726446628570557, -0.37217140197753906, 15.100000381469727], [-2.828186511993408, 29.83028793334961, 3.4960994720458984, -0.37217140197753906, 14.699999809265137], [-2.83963680267334, 29.90745735168457, 3.864163637161255, -0.37217140197753906, 13.199999809265137]"
1580,1731187754.108914,6,"[-2.725135326385498, 28.90159034729004, 1.4922349452972412, -0.62028568983078, 14.100000381469727], [-2.7365853786468506, 29.04764747619629, 0.9031314253807068, -0.62028568983078, 14.0], [-3.6182467937469482, 28.566171646118164, 2.958307981491089, -0.49622854590415955, 15.399999618530273], [-2.725135326385498, 28.716552734375, 3.5900163650512695, -0.49622854590415955, 17.600000381469727], [-3.648780584335327, 28.847110748291016, 2.5692412853240967, -0.49622854590415955, 17.200000762939453], [-2.7480356693267822, 28.96245002746582, 3.5833473205566406, -0.49622854590415955, 13.899999618530273]"
1581,1731187754.158914,6,"[-2.7136850357055664, 28.54891586303711, 3.9325180053710938, -0.49622854590415955, 14.300000190734863], [-2.725135326385498, 28.70505714416504, 3.6807949542999268, -0.49622854590415955, 15.899999618530273], [-2.7365853786468506, 28.85038948059082, 3.4980740547180176, -0.49622854590415955, 15.300000190734863], [-1.8320237398147583, 28.94868278503418, 4.222923755645752, -0.49622854590415955, 12.699999809265137], [-2.725135326385498, 28.562807083129883, 4.657748699188232, -0.37217140197753906, 14.800000190734863], [-2.7365853786468506, 28.70485496520996, 4.540128707885742, -0.37217140197753906, 14.699999809265137]"
1582,1731187754.208914,6,"[-2.7136850357055664, 28.687606811523438, 2.7434511184692383, -0.49622854590415955, 15.5], [-2.725135326385498, 28.85389518737793, 2.2319040298461914, -0.49622854590415955, 17.600000381469727], [-2.7365853786468506, 29.018232345581055, 1.5885967016220093, -0.49622854590415955, 16.899999618530273], [-2.7136850357055664, 28.614139556884766, 3.425844669342041, -0.37217140197753906, 13.100000381469727], [-2.725135326385498, 28.756330490112305, 3.2560811042785645, -0.37217140197753906, 15.199999809265137], [-2.7365853786468506, 28.905221939086914, 3.011575222015381, -0.37217140197753906, 14.5]"
1583,1731187754.258914,12,"[-2.725135326385498, 28.925464630126953, 0.9198696613311768, -0.62028568983078, 14.100000381469727], [-3.648780584335327, 28.952510833740234, -0.7133293747901917, -0.62028568983078, 13.300000190734863], [-1.8625575304031372, 29.689495086669922, 1.7775501012802124, -0.62028568983078, 14.300000190734863], [-1.8701908588409424, 29.82689666748047, 1.499277114868164, -0.62028568983078, 16.299999237060547], [-2.8167364597320557, 29.906566619873047, 0.613720715045929, -0.62028568983078, 16.0], [-1.8854577541351318, 30.050325393676758, 1.8682844638824463, -0.62028568983078, 13.399999618530273], [-3.6335136890411377, 28.728713989257812, 2.5325024127960205, -0.49622854590415955, 14.0], [-2.7938363552093506, 29.528535842895508, 2.890491247177124, -0.49622854590415955, 13.300000190734863], [-2.805286407470703, 29.6661376953125, 2.727588415145874, -0.49622854590415955, 14.800000190734863], [-1.877824306488037, 29.725454330444336, 3.947726249694824, -0.49622854590415955, 15.399999618530273], [-1.8854577541351318, 29.77616310119629, 4.460109710693359, -0.49622854590415955, 13.5], [-2.805286407470703, 29.162063598632812, 6.090449333190918, -0.37217140197753906, 13.699999809265137]"
1584,1731187754.308914,11,"[-1.8091233968734741, 28.847566604614258, -1.5538427829742432, -0.49622854590415955, 14.300000190734863], [-2.725135326385498, 28.931392669677734, -0.7093016505241394, -0.49622854590415955, 15.800000190734863], [-1.8243902921676636, 29.09201431274414, 1.548112392425537, -0.49622854590415955, 15.5], [-1.8320237398147583, 29.163869857788086, 2.308243989944458, -0.49622854590415955, 13.399999618530273], [-1.8701908588409424, 29.711170196533203, 3.0228888988494873, -0.49622854590415955, 13.0], [-2.7136850357055664, 28.811372756958008, 0.6404190063476562, -0.37217140197753906, 14.600000381469727], [-2.725135326385498, 28.90885353088379, 1.3441516160964966, -0.37217140197753906, 16.399999618530273], [-2.7365853786468506, 28.978580474853516, 2.1962194442749023, -0.37217140197753906, 16.200000762939453], [-2.7480356693267822, 29.015146255493164, 3.128141403198242, -0.37217140197753906, 14.199999809265137], [-2.725135326385498, 28.663244247436523, 3.993372678756714, -0.24811427295207977, 13.699999809265137], [-3.648780584335327, 28.68340301513672, 4.002397537231445, -0.24811427295207977, 13.399999618530273]"
1585,1731187754.358914,5,"[-2.702235221862793, 28.666719436645508, -1.315651297569275, -0.49622854590415955, 14.600000381469727], [-2.7136850357055664, 28.774988174438477, -1.5828596353530884, -0.49622854590415955, 15.5], [-2.725135326385498, 28.882722854614258, -1.821239709854126, -0.49622854590415955, 14.800000190734863], [-2.7136850357055664, 28.780492782592773, -1.4793882369995117, -0.37217140197753906, 14.5], [-1.8167568445205688, 29.01111602783203, -0.09752597659826279, -0.37217140197753906, 13.300000190734863]"
1586,1731187754.408914,10,"[-2.7136850357055664, 28.811765670776367, 0.6225287318229675, -0.62028568983078, 14.399999618530273], [-2.725135326385498, 28.939043045043945, 0.24585507810115814, -0.62028568983078, 13.899999618530273], [-0.9274620413780212, 29.50005340576172, 3.1172077655792236, -0.62028568983078, 14.199999809265137], [-1.8625575304031372, 29.66632652282715, 2.1295177936553955, -0.62028568983078, 16.100000381469727], [-1.8701908588409424, 29.788663864135742, 2.1276767253875732, -0.62028568983078, 15.300000190734863], [-1.801490068435669, 28.556400299072266, 3.4785702228546143, -0.49622854590415955, 14.399999618530273], [-2.7136850357055664, 28.755775451660156, 1.900207281112671, -0.49622854590415955, 16.200000762939453], [-2.725135326385498, 28.896596908569336, 1.5859770774841309, -0.49622854590415955, 15.399999618530273], [-1.8625575304031372, 29.469308853149414, 4.023127555847168, -0.49622854590415955, 14.600000381469727], [-1.8701908588409424, 29.587383270263672, 4.059351444244385, -0.49622854590415955, 14.600000381469727]"
1587,1731187754.458914,6,"[-2.702235221862793, 28.696678161621094, 0.11147241294384003, -0.62028568983078, 14.899999618530273], [-2.7136850357055664, 28.818090438842773, -0.15183772146701813, -0.62028568983078, 14.800000190734863], [-3.5877132415771484, 28.440980911254883, 1.4236761331558228, -0.49622854590415955, 12.800000190734863], [-2.702235221862793, 28.62322998046875, 2.0548763275146484, -0.49622854590415955, 15.300000190734863], [-2.7136850357055664, 28.76259994506836, 1.7939504384994507, -0.49622854590415955, 15.300000190734863], [-2.725135326385498, 28.909866333007812, 1.322199821472168, -0.49622854590415955, 13.300000190734863]"
1588,1731187754.508914,11,"[-1.8549240827560425, 29.53253936767578, 2.284456968307495, -0.62028568983078, 13.100000381469727], [-3.602980136871338, 28.5882625579834, 0.7373278141021729, -0.49622854590415955, 15.100000381469727], [-2.7136850357055664, 28.74910545349121, 1.998583436012268, -0.49622854590415955, 15.600000381469727], [-2.725135326385498, 28.798656463623047, 2.857624053955078, -0.49622854590415955, 13.100000381469727], [-1.8472906351089478, 29.273611068725586, 3.6385140419006348, -0.49622854590415955, 12.899999618530273], [-1.8549240827560425, 29.329111099243164, 4.1464314460754395, -0.49622854590415955, 16.399999618530273], [-0.9312787652015686, 29.261837005615234, 5.565290451049805, -0.49622854590415955, 17.600000381469727], [-0.9350954294204712, 29.28711700439453, 6.064616680145264, -0.49622854590415955, 16.399999618530273], [-3.6182467937469482, 28.60824203491211, 2.5191590785980225, -0.37217140197753906, 14.399999618530273], [-2.7938363552093506, 29.268842697143555, 4.860465049743652, -0.37217140197753906, 13.699999809265137], [-1.8701908588409424, 29.12557029724121, 6.602475166320801, -0.37217140197753906, 13.100000381469727]"
1589,1731187754.558914,11,"[-2.7136850357055664, 28.80702781677246, -0.8127380013465881, -0.49622854590415955, 12.800000190734863], [-1.8549240827560425, 29.576431274414062, 1.619982123374939, -0.49622854590415955, 14.199999809265137], [-1.8625575304031372, 29.6369686126709, 2.505176067352295, -0.49622854590415955, 16.100000381469727], [-0.9350954294204712, 29.7062931060791, 3.4714395999908447, -0.49622854590415955, 15.800000190734863], [-0.9389121532440186, 29.736167907714844, 4.194297790527344, -0.49622854590415955, 13.0], [-2.702235221862793, 28.66901969909668, 1.2645469903945923, -0.37217140197753906, 14.699999809265137], [-2.7136850357055664, 28.798246383666992, 1.07999849319458, -0.37217140197753906, 15.5], [-1.8167568445205688, 28.937837600708008, 2.063004732131958, -0.37217140197753906, 14.199999809265137], [-1.8549240827560425, 29.251636505126953, 4.661688804626465, -0.37217140197753906, 13.800000190734863], [-1.8625575304031372, 29.344383239746094, 4.851074695587158, -0.37217140197753906, 15.5], [-1.8701908588409424, 29.46202850341797, 4.886758804321289, -0.37217140197753906, 14.600000381469727]"
1590,1731187754.608914,14,"[-2.782386064529419, 29.539785385131836, -0.6998091340065002, -0.62028568983078, 14.300000190734863], [-2.7938363552093506, 29.654226303100586, -0.9571967124938965, -0.62028568983078, 14.699999809265137], [-2.702235221862793, 28.681270599365234, -0.9468746781349182, -0.49622854590415955, 15.699999809265137], [-2.7136850357055664, 28.812292098999023, -0.5976892709732056, -0.49622854590415955, 15.899999618530273], [-2.7709360122680664, 29.423126220703125, 0.4439942240715027, -0.49622854590415955, 15.899999618530273], [-2.782386064529419, 29.544281005859375, 0.47339990735054016, -0.49622854590415955, 18.899999618530273], [-1.8625575304031372, 29.689441680908203, 1.7784196138381958, -0.49622854590415955, 19.100000381469727], [-1.8701908588409424, 29.79828453063965, 1.9884206056594849, -0.49622854590415955, 17.299999237060547], [-1.877824306488037, 29.891496658325195, 2.3844499588012695, -0.49622854590415955, 12.899999618530273], [-3.602980136871338, 28.552080154418945, 1.6159056425094604, -0.37217140197753906, 13.100000381469727], [-2.7136850357055664, 28.677587509155273, 2.8462793827056885, -0.37217140197753906, 13.5], [-2.782386064529419, 29.50646209716797, 1.5675822496414185, -0.37217140197753906, 15.0], [-1.8625575304031372, 29.61770248413086, 2.723496198654175, -0.37217140197753906, 15.699999809265137], [-2.805286407470703, 29.742630004882812, 1.7016278505325317, -0.37217140197753906, 14.5]"
1591,1731187754.658914,2,"[-1.801490068435669, 28.641983032226562, 2.6842730045318604, -0.49622854590415955, 13.800000190734863], [-2.702235221862793, 28.484106063842773, 3.4881885051727295, -0.37217140197753906, 13.0]"
1592,1731187754.708914,0,[]
1593,1731187754.758914,2,"[-2.702235221862793, 28.69662857055664, 0.12368521839380264, -0.49622854590415955, 14.600000381469727], [-2.7136850357055664, 28.814437866210938, 0.4832795262336731, -0.49622854590415955, 13.399999618530273]"
1594,1731187754.808914,0,[]
1595,1731187754.858914,2,"[-1.7938566207885742, 28.635555267333984, 0.7582557201385498, -0.37217140197753906, 13.5], [-0.9007450342178345, 28.768552780151367, 1.540423035621643, -0.37217140197753906, 14.399999618530273]"
1596,1731187754.908914,6,"[-1.7862231731414795, 28.38252067565918, 2.834385395050049, -0.49622854590415955, 14.5], [-2.6907849311828613, 28.521343231201172, 1.7551630735397339, -0.49622854590415955, 15.600000381469727], [-2.702235221862793, 28.626298904418945, 2.011669397354126, -0.49622854590415955, 13.899999618530273], [-2.6793346405029297, 28.228498458862305, 3.572800636291504, -0.37217140197753906, 14.0], [-2.6907849311828613, 28.342567443847656, 3.6395657062530518, -0.37217140197753906, 15.399999618530273], [-2.702235221862793, 28.426227569580078, 3.9320902824401855, -0.37217140197753906, 14.300000190734863]"
